loan_amnt,int_rate,installment,annual_inc,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,loan_to_income,credit_stress,emp_length_num,grade,home_ownership,purpose,verification_status,application_type,default_flag,pd_lgb,pd_lgb_platt,pd_lr
9000.0,0.1249,301.04,50000.0,0.79,6.0,3.0,345.0,0.021,21.0,0.0,0.17999640007199855,0.01659,10.0,B,RENT,other,Source Verified,INDIVIDUAL,0,0.17635748900827428,0.15917730043380995,0.11225911209013166
19600.0,0.1588,475.39,44000.0,27.74,18.0,0.0,29742.0,0.795,41.0,5.0,0.4454444217176882,22.0533,2.0,C,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.4437587203159317,0.4653244355771752,0.3640751074224695
5000.0,0.0789,156.43,60000.0,13.62,4.0,1.0,4908.0,0.892,10.0,1.0,0.0833319444675922,12.14904,5.0,A,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.0986556284308579,0.1083578278932891,0.07600333371068098
20700.0,0.18989999999999999,758.68,65039.0,13.18,7.0,0.0,27247.0,0.991,40.0,4.0,0.3182656826568266,13.06138,0.0,E,RENT,debt_consolidation,Verified,INDIVIDUAL,1,0.34294362653093313,0.32870620725843414,0.2823143559362997
14400.0,0.1727,515.34,102000.0,8.78,4.0,0.0,4130.0,0.599,22.0,0.0,0.14117508651875962,5.259219999999999,8.0,D,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,1,0.1727360097556038,0.15643168420598763,0.16198334506792614
15800.0,0.1199,524.72,73205.43,20.54,16.0,0.0,11570.0,0.33,39.0,0.0,0.21582803587061958,6.7782,8.0,B,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.12054946793682182,0.12102825632657854,0.12614306821949778
9000.0,0.0676,276.91,79000.0,2.61,11.0,0.0,1787.0,0.077,31.0,,0.11392260857457501,0.20096999999999998,4.0,A,MORTGAGE,major_purchase,Not Verified,INDIVIDUAL,0,0.02946648752334415,0.07569517978157049,0.034829004474250996
3500.0,0.07690000000000001,109.18,27000.0,20.31,3.0,0.0,3490.0,0.326,13.0,0.0,0.12962482871004777,6.62106,10.0,A,RENT,medical,Not Verified,INDIVIDUAL,0,0.1139683600215176,0.1170908906346784,0.07126465372695005
15325.0,0.1757,385.58,36500.0,9.37,8.0,0.0,7207.0,0.667,16.0,0.0,0.4198515109175091,6.24979,10.0,D,MORTGAGE,credit_card,Source Verified,INDIVIDUAL,0,0.4388915835902345,0.45842355079081076,0.31124552914316544
15000.0,0.1465,517.42,65000.0,24.37,18.0,0.0,9234.0,0.311,38.0,2.0,0.23076568052799187,7.579070000000001,1.0,C,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.31600567507672184,0.29573003681808535,0.22640384475712136
18225.0,0.2489,533.76,160000.0,7.55,8.0,0.0,10513.0,0.9640000000000001,9.0,0.0,0.11390553809038693,7.2782,10.0,G,RENT,wedding,Verified,INDIVIDUAL,1,0.29442057005682143,0.2707440730070799,0.27927988844681123
4500.0,0.0697,138.89,84000.0,21.46,9.0,0.0,31758.0,0.5660000000000001,23.0,4.0,0.05357079082391876,12.146360000000001,0.0,A,MORTGAGE,car,Verified,INDIVIDUAL,0,0.10513788406461026,0.1119827057002799,0.05234666836477315
15000.0,0.1409,513.33,52000.0,17.12,13.0,0.0,10295.0,0.757,25.0,0.0,0.28845599123093785,12.959840000000002,10.0,B,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.17921029919206696,0.16136755820467683,0.15774007209956642
20000.0,0.12119999999999999,665.44,80000.0,24.13,20.0,0.0,17253.0,0.6459999999999999,34.0,4.0,0.249996875039062,15.587979999999996,10.0,B,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.1281747958290372,0.12573261645759956,0.13371645187093475
7700.0,0.1015,249.0,45000.0,38.24,9.0,1.0,7965.0,0.32799999999999996,21.0,1.0,0.17110730872647276,12.54272,10.0,B,OWN,credit_card,Verified,INDIVIDUAL,0,0.14277482883296017,0.13517694873185082,0.1623263714276285
19200.0,0.079,600.78,93600.0,25.47,13.0,0.0,27605.0,0.6629999999999999,31.0,,0.2051260136109657,16.886609999999997,10.0,A,MORTGAGE,credit_card,Not Verified,INDIVIDUAL,0,0.07443258731398741,0.09571145721227843,0.06333593280850838
12300.0,0.14300000000000002,422.18,71000.0,20.71,9.0,1.0,14896.0,0.887,22.0,1.0,0.17323699666201883,18.369770000000003,10.0,C,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.14407578624279188,0.13604690872441164,0.18978949428701566
13000.0,0.0789,406.72,95000.0,14.79,8.0,0.0,16492.0,0.72,36.0,3.0,0.136840664835107,10.6488,2.0,A,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.06100007948557788,0.08928158026552008,0.05591071714576551
20000.0,0.1311,674.94,89000.0,28.73,19.0,0.0,54521.0,0.607,42.0,2.0,0.22471657621824473,17.43911,10.0,B,MORTGAGE,home_improvement,Verified,INDIVIDUAL,1,0.17464672662414313,0.15787545177245293,0.13388142314556206
5000.0,0.1629,176.51,30000.0,7.24,4.0,1.0,4970.0,0.621,9.0,,0.16666111129629013,4.49604,0.0,D,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.21691708727664558,0.1926343470411835,0.22525184002076337
35000.0,0.21989999999999998,966.47,95000.0,5.42,16.0,1.0,3306.0,0.157,68.0,2.0,0.3684171745560573,0.85094,3.0,F,MORTGAGE,home_improvement,Verified,INDIVIDUAL,0,0.43745569713782906,0.4563905978830379,0.30038464113015106
7000.0,0.1167,231.4,55000.0,15.36,12.0,1.0,5894.0,0.31,28.0,0.0,0.12727041326521335,4.7616,1.0,B,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.11165518969533579,0.11573357016802445,0.14491408595085378
18225.0,0.1398,622.72,45000.0,12.4,12.0,0.0,16152.0,0.638,19.0,0.0,0.40499100019999557,7.9112,10.0,C,RENT,credit_card,Not Verified,INDIVIDUAL,1,0.205089510061632,0.18235762377793238,0.21792267453475347
9000.0,0.07490000000000001,279.92,96000.0,8.05,5.0,0.0,50965.0,0.5920000000000001,19.0,,0.09374902344767241,4.765600000000001,10.0,A,MORTGAGE,home_improvement,Verified,INDIVIDUAL,0,0.04041550582102116,0.08018273224164299,0.03935377872136606
7000.0,0.1367,238.13,41200.0,20.39,9.0,0.0,6363.0,0.408,11.0,0.0,0.16989878886434795,8.31912,5.0,B,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.1321995677711189,0.12827823425680498,0.14831965835341482
3825.0,0.1699,136.36,56000.0,8.14,7.0,2.0,3384.0,0.52,29.0,1.0,0.06830235174371886,4.2328,10.0,D,MORTGAGE,other,Not Verified,INDIVIDUAL,0,0.1163874359476806,0.11852510306093389,0.16279949479442288
9500.0,0.1311,320.6,45000.0,20.44,10.0,0.0,12428.0,0.8809999999999999,24.0,0.0,0.2111064198573365,18.00764,0.0,B,RENT,credit_card,Source Verified,INDIVIDUAL,1,0.2396238749460964,0.21358529153212646,0.1883002901314943
15000.0,0.1892,388.45,42000.0,5.31,12.0,1.0,5991.0,0.312,24.0,1.0,0.3571343539439537,1.65672,10.0,D,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.3919672106199506,0.39308116484247635,0.28194044592906786
6000.0,0.2115,226.52,55000.0,17.63,9.0,0.0,28929.0,0.718,13.0,0.0,0.10908892565589716,12.658339999999999,2.0,E,RENT,wedding,Not Verified,INDIVIDUAL,0,0.1602716773364313,0.1472761384383615,0.21900451872601348
5000.0,0.1333,169.27,131000.0,39.13,18.0,0.0,16988.0,0.349,37.0,2.0,0.03816764757520935,13.65637,8.0,C,RENT,debt_consolidation,Verified,INDIVIDUAL,1,0.38650296936465905,0.38566988049133993,0.24029963438627475
20000.0,0.0967,421.71,62500.0,20.7,6.0,0.0,179.0,0.012,26.0,1.0,0.3199948800819187,0.2484,1.0,B,MORTGAGE,home_improvement,Source Verified,INDIVIDUAL,0,0.12729179346135414,0.12517994628816997,0.1699968703353925
16000.0,0.1678,395.76,102000.0,10.51,16.0,0.0,20140.0,0.7809999999999999,26.0,0.0,0.15686120724306624,8.208309999999999,10.0,C,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.23393955487225346,0.20818919539425895,0.23002020904804932
6000.0,0.0726,185.98,70000.0,24.12,11.0,0.0,9897.0,0.138,33.0,3.0,0.08571306124198226,3.3285600000000004,2.0,A,RENT,credit_card,Not Verified,INDIVIDUAL,0,0.03979206633239608,0.07992081798467236,0.05865859793826096
26650.0,0.17859999999999998,674.71,75000.0,17.61,5.0,0.0,41615.0,0.966,25.0,9.0,0.3553285956187251,17.01126,10.0,D,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.27729290273891216,0.25188981918343756,0.28315949593426065
3200.0,0.0662,98.26,302000.0,9.83,19.0,0.0,34064.0,0.298,41.0,3.0,0.010595991404001973,2.92934,10.0,A,MORTGAGE,major_purchase,Verified,INDIVIDUAL,0,0.020811524864773515,0.0723122825333927,0.03864640985969809
18250.0,0.1999,483.42,54000.0,34.36,11.0,0.0,47291.0,0.855,30.0,2.0,0.3379567045054721,29.3778,2.0,E,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,1,0.4852900684017616,0.5244797962352286,0.45610983388686294
30000.0,0.20489999999999997,1122.42,90000.0,20.52,17.0,0.0,20125.0,0.815,31.0,1.0,0.33332962967078145,16.723799999999997,3.0,E,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,1,0.3294143722933116,0.3119062341042812,0.3028412468629663
8000.0,0.09880000000000001,257.69,46000.0,6.16,5.0,0.0,7637.0,0.392,8.0,,0.17390926284211214,2.41472,5.0,B,RENT,other,Not Verified,INDIVIDUAL,1,0.08679151640880456,0.10198996470177195,0.10045768320239329
8000.0,0.0739,248.45,52000.0,34.25,15.0,0.0,10114.0,0.379,39.0,2.0,0.15384319532316687,12.98075,5.0,A,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.08467985633302566,0.10089194287147932,0.07732252131367588
10000.0,0.1446,235.08,31400.0,12.58,6.0,1.0,1954.0,0.254,13.0,1.0,0.3184611955033279,3.19532,2.0,C,MORTGAGE,home_improvement,Source Verified,INDIVIDUAL,0,0.2592928431972462,0.2330367045377363,0.25560180259314763
4800.0,0.1199,159.41,135000.0,8.69,9.0,0.0,2621.0,0.27,22.0,2.0,0.035555292183020865,2.3463,1.0,B,MORTGAGE,home_improvement,Not Verified,INDIVIDUAL,0,0.06557265893625296,0.09142541431866275,0.07539644190048386
10000.0,0.0762,311.62,85000.0,11.44,11.0,0.0,24799.0,0.469,21.0,4.0,0.11764567475676757,5.365359999999999,8.0,A,MORTGAGE,credit_card,Not Verified,INDIVIDUAL,1,0.04911162927451958,0.08391857298636594,0.04032849450772701
9000.0,0.0788,281.53,48000.0,10.22,6.0,0.0,9874.0,0.5489999999999999,16.0,,0.18749609383137852,5.61078,2.0,A,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.06568937423511324,0.09148073713612412,0.06609876640741122
25000.0,0.1855,642.34,110000.0,12.96,10.0,0.0,22473.0,0.544,27.0,0.0,0.2272706611758075,7.050240000000001,10.0,D,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.2556478661786501,0.22934093530697744,0.2749415505616377
15000.0,0.08900000000000001,476.3,66000.0,10.05,9.0,0.0,12685.0,0.62,32.0,8.0,0.22726928379873032,6.231000000000001,10.0,A,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.05078785889763563,0.08465662092892957,0.04185581739573416
12000.0,0.1465,413.94,156000.0,13.62,9.0,0.0,13340.0,0.596,33.0,0.0,0.07692258382959083,8.117519999999999,8.0,C,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.2377126105119685,0.2117596471495033,0.1384091936879374
20000.0,0.0692,616.82,120000.0,11.03,17.0,2.0,16302.0,0.488,30.0,0.0,0.16666527778935175,5.382639999999999,2.0,A,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.08020376706726824,0.09859911704986715,0.09000365489803462
18825.0,0.1727,470.59,43000.0,10.77,5.0,0.0,7189.0,0.877,11.0,0.0,0.437780516732169,9.44529,7.0,C,OWN,home_improvement,Verified,INDIVIDUAL,0,0.4226206147592921,0.43548385246282306,0.3238902891064669
17500.0,0.1249,585.36,70000.0,23.73,13.0,0.0,15984.0,0.873,21.0,0.0,0.24999642862244825,20.71629,1.0,B,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.14602027222359482,0.13735599089677783,0.18982398827522723
35000.0,0.2731,1075.24,100000.0,3.71,5.0,0.0,7275.0,0.33799999999999997,19.0,5.0,0.34999650003499966,1.2539799999999999,10.0,G,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.3839120643093931,0.38217398283866333,0.3465688945416187
24000.0,0.08900000000000001,762.08,119000.0,14.42,12.0,0.0,26179.0,0.713,32.0,7.0,0.20167897748758415,10.28146,5.0,A,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.05974221534323755,0.0886998379746144,0.05061835038247984
8050.0,0.1655,285.21,62280.0,25.9,14.0,0.0,19767.0,0.519,23.0,5.0,0.12925290216920088,13.4421,10.0,D,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,1,0.2715110203854721,0.24572532304768352,0.24143538874735476
23000.0,0.08900000000000001,730.33,92000.0,11.04,10.0,0.0,32118.0,0.7070000000000001,14.0,0.0,0.2499972826382322,7.80528,8.0,A,RENT,credit_card,Source Verified,INDIVIDUAL,0,0.08098953273107498,0.09899823043012651,0.07719105622131474
12000.0,0.0662,368.45,71151.0,18.57,12.0,0.0,15725.0,0.8059999999999999,25.0,,0.16865302451090622,14.967419999999999,6.0,A,RENT,credit_card,Not Verified,INDIVIDUAL,0,0.05993071540515874,0.0887867978061861,0.07542934248344191
16800.0,0.1399,390.82,54000.0,27.44,8.0,0.0,10141.0,0.818,22.0,4.0,0.31110534990092775,22.44592,8.0,C,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.3102513613548861,0.28893928571033034,0.30172308948828197
18000.0,0.158,631.06,90000.0,27.76,14.0,0.0,20552.0,0.773,37.0,1.0,0.19999777780246886,21.45848,10.0,C,OWN,debt_consolidation,Verified,INDIVIDUAL,0,0.15623406182806202,0.1444069211788449,0.21709550178376194
18250.0,0.235,519.74,41600.0,27.26,19.0,0.0,30273.0,0.654,42.0,0.0,0.4386913776111151,17.82804,8.0,F,RENT,debt_consolidation,Verified,INDIVIDUAL,1,0.6275336724272202,0.712887794141747,0.5681789392340985
8000.0,0.0662,245.63,65000.0,6.17,6.0,0.0,4923.0,0.098,20.0,0.0,0.123075029614929,0.60466,1.0,A,RENT,credit_card,Not Verified,INDIVIDUAL,0,0.023747420319338824,0.07344389349283054,0.044854024108956475
21000.0,0.1099,687.42,230000.0,17.02,19.0,0.0,19639.0,0.7090000000000001,52.0,5.0,0.0913039508523876,12.06718,4.0,B,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.09137653336106964,0.10441060497796106,0.08261765313789513
6000.0,0.0662,184.23,22900.0,4.77,6.0,0.0,5395.0,0.222,9.0,0.0,0.26199729269464217,1.05894,7.0,A,RENT,credit_card,Not Verified,INDIVIDUAL,0,0.04522813764666254,0.08223107665422752,0.05828189290287324
21600.0,0.0726,669.52,145000.0,10.96,14.0,0.0,164766.0,0.289,30.0,5.0,0.14896448990006966,3.16744,10.0,A,MORTGAGE,home_improvement,Not Verified,INDIVIDUAL,0,0.029854394912915555,0.07585015066966924,0.029373131997603143
11125.0,0.22899999999999998,312.99,72000.0,4.17,12.0,1.0,4057.0,0.501,33.0,1.0,0.15451174289245984,2.0891699999999997,1.0,E,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.296159257216579,0.27270687418779976,0.26111520189881426
4675.0,0.12119999999999999,155.55,35000.0,8.88,11.0,0.0,12223.0,0.517,12.0,0.0,0.13356761235393275,4.590960000000001,2.0,B,RENT,credit_card,Not Verified,INDIVIDUAL,0,0.15299637974116967,0.14213985069746027,0.11463568941922077
8675.0,0.15990000000000001,304.95,82500.0,8.01,9.0,0.0,9831.0,0.322,24.0,5.0,0.10515024060314421,2.57922,10.0,D,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.10746903424152607,0.11331197755690735,0.12464383045761303
5000.0,0.18489999999999998,182.0,35000.0,19.23,10.0,0.0,9089.0,0.784,19.0,0.0,0.14285306134110454,15.07632,1.0,D,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.21039713512021851,0.18691570439661276,0.25557002470206147
10400.0,0.1366,353.74,29000.0,8.07,9.0,0.0,6846.0,0.28600000000000003,21.0,0.0,0.3586083238509017,2.3080200000000004,7.0,C,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.26215607479524744,0.23596877512163267,0.2039193499278039
21600.0,0.1825,551.44,102000.0,19.43,11.0,0.0,8501.0,0.455,30.0,2.0,0.21176262977813942,8.84065,6.0,D,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.26735236211884095,0.2413548211148709,0.2571322560400293
7200.0,0.1399,246.05,65000.0,25.79,16.0,1.0,6909.0,0.43700000000000006,36.0,0.0,0.1107675266534361,11.270230000000002,10.0,C,RENT,debt_consolidation,Verified,INDIVIDUAL,1,0.279635603565083,0.2544165547929455,0.22516137164854827
10000.0,0.10490000000000001,324.98,45000.0,34.32,9.0,0.0,5902.0,0.922,17.0,0.0,0.2222172840603542,31.643040000000003,1.0,B,RENT,debt_consolidation,Verified,INDIVIDUAL,1,0.23383355625548344,0.208089532382936,0.24340252998153447
10600.0,0.14300000000000002,363.83,65000.0,15.08,9.0,1.0,6055.0,0.449,21.0,1.0,0.16307441423978092,6.77092,9.0,C,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.10962442700269863,0.11455325327546151,0.14671024841804903
7200.0,0.062400000000000004,219.83,55000.0,8.4,9.0,1.0,4986.0,0.157,32.0,2.0,0.1309067107870766,1.3188,10.0,A,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.030882640904317277,0.07626235003739533,0.0373108455025042
22400.0,0.231,632.76,65000.0,19.33,13.0,0.0,6062.0,0.6659999999999999,46.0,6.0,0.34461008292180123,12.873779999999998,1.0,E,OWN,debt_consolidation,Source Verified,INDIVIDUAL,0,0.5032883248235067,0.5500002543581594,0.41475879651924674
6000.0,0.1335,203.18,36782.0,25.48,14.0,0.0,9867.0,0.46799999999999997,42.0,0.0,0.1631188320691624,11.92464,10.0,C,OWN,debt_consolidation,Not Verified,INDIVIDUAL,0,0.26853264483880357,0.24258982095621667,0.1883300375546526
17175.0,0.1016,555.49,75000.0,10.71,10.0,0.0,23743.0,0.742,21.0,1.0,0.22899694670737725,7.946820000000001,4.0,B,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.08941435401996116,0.1033685281578612,0.12259246745798387
8500.0,0.1099,278.24,55000.0,15.36,17.0,1.0,10937.0,0.349,41.0,2.0,0.15454264467918766,5.360639999999999,10.0,B,RENT,credit_card,Verified,INDIVIDUAL,0,0.09907012031090193,0.1085864930111953,0.11200451502323625
4000.0,0.0699,123.5,60000.0,11.22,10.0,0.0,96.0,0.01,15.0,,0.06666555557407376,0.11220000000000001,5.0,A,MORTGAGE,wedding,Verified,INDIVIDUAL,0,0.03381985914274044,0.07745115382169056,0.026703960934841123
19750.0,0.1433,678.18,90000.0,23.63,18.0,0.0,29440.0,0.675,37.0,6.0,0.21944200619993112,15.95025,10.0,C,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.13733003765708374,0.13158678855421,0.15957385543372957
11625.0,0.12119999999999999,386.79,34000.0,27.76,7.0,0.0,12233.0,0.838,12.0,0.0,0.34190170877327136,23.26288,3.0,B,OWN,debt_consolidation,Verified,INDIVIDUAL,0,0.15946674566417524,0.14670039757642442,0.22499505055941046
20000.0,0.12689999999999999,670.9,77000.0,13.23,15.0,0.0,3604.0,0.325,28.0,2.0,0.2597368865339411,4.29975,8.0,C,MORTGAGE,vacation,Source Verified,INDIVIDUAL,1,0.25987871829858805,0.23363459559432415,0.163589356064243
18250.0,0.1727,456.22,51000.0,28.07,17.0,0.0,40682.0,0.898,24.0,0.0,0.3578361208603753,25.206860000000002,1.0,C,RENT,credit_card,Verified,INDIVIDUAL,0,0.4410783489852148,0.4615222498048131,0.4250530844339967
16000.0,0.1433,375.04,70000.0,21.1,13.0,0.0,3932.0,0.149,34.0,1.0,0.22856816331195268,3.1439,1.0,C,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.20421977320810303,0.18161900350198343,0.21369522536226634
6300.0,0.1757,226.41,60000.0,24.12,9.0,1.0,0.0,0.0,28.0,2.0,0.10499825002916618,0.0,1.0,D,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.21861046807182893,0.19414122299809128,0.26705483855922457
25000.0,0.07690000000000001,779.84,82000.0,23.91,15.0,0.0,144145.0,0.9179999999999999,27.0,1.0,0.3048743308008439,21.949379999999998,0.0,A,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.15467930649919717,0.1433145310588202,0.07724516137575588
4000.0,0.0774,124.88,78000.0,7.17,13.0,0.0,168.0,0.006999999999999999,44.0,,0.051281393828284255,0.05018999999999999,8.0,A,OWN,major_purchase,Not Verified,INDIVIDUAL,0,0.02444010223348723,0.07371324795531578,0.03681157217936101
3600.0,0.0662,110.54,60000.0,21.54,12.0,0.0,15502.0,0.701,32.0,,0.05999900001666639,15.09954,1.0,A,RENT,debt_consolidation,Not Verified,INDIVIDUAL,1,0.11705787630760027,0.11892527335656801,0.07422988519525786
35000.0,0.1777,1261.3,280000.0,9.66,6.0,0.0,10986.0,0.99,27.0,0.0,0.12499955357302295,9.5634,1.0,D,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.25379476415270474,0.22747786534891104,0.16268999677541274
10425.0,0.1531,362.98,25000.0,26.21,11.0,1.0,9626.0,0.496,14.0,0.0,0.4169833206671733,13.000160000000001,0.0,C,RENT,credit_card,Verified,INDIVIDUAL,1,0.45487243497173857,0.4811276827978499,0.36826057555778235
24000.0,0.1465,566.56,75000.0,17.38,10.0,1.0,1083.0,0.083,29.0,3.0,0.31999573339022147,1.44254,1.0,C,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.41302115585661225,0.4220720787376917,0.2518028985574534
17825.0,0.1199,591.96,83000.0,14.05,25.0,0.0,15379.0,0.364,45.0,2.0,0.21475644871748534,5.1142,4.0,B,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.08866716629125254,0.10297413569011714,0.10463225146999347
12000.0,0.12990000000000002,404.27,105000.0,9.84,7.0,1.0,5323.0,0.067,11.0,1.0,0.11428462586070609,0.65928,10.0,B,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.07507141614113914,0.09602734014278674,0.09482750199896414
6000.0,0.0999,193.58,40000.0,32.97,12.0,1.0,8596.0,0.49700000000000005,19.0,1.0,0.14999625009374765,16.386090000000003,10.0,B,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.15878160085753537,0.1462118057546956,0.16867025865336388
15000.0,0.10640000000000001,488.53,53000.0,18.38,8.0,0.0,13775.0,0.397,21.0,0.0,0.28301352804664065,7.29686,7.0,B,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.09753871127302045,0.10774375654515035,0.1316889655783802
35000.0,0.1311,1181.15,98500.0,24.27,10.0,0.0,32372.0,0.736,19.0,2.0,0.3553263418645496,17.86272,10.0,B,MORTGAGE,home_improvement,Verified,INDIVIDUAL,0,0.1382170671439375,0.13216610660918748,0.13372135111825106
2875.0,0.08900000000000001,91.3,52000.0,16.36,2.0,0.0,63.0,0.079,6.0,1.0,0.05528739831926309,1.29244,9.0,A,RENT,other,Source Verified,INDIVIDUAL,0,0.08316051973184006,0.10010842161278724,0.0631094328804686
20000.0,0.08900000000000001,635.07,96000.0,0.99,4.0,0.0,3814.0,0.147,6.0,0.0,0.20833116321704984,0.14553,5.0,A,RENT,major_purchase,Verified,INDIVIDUAL,0,0.10524623758868154,0.11204418804455699,0.05163381631546536
1500.0,0.1333,50.78,81000.0,10.95,8.0,1.0,3681.0,0.624,27.0,2.0,0.018518289897655586,6.8328,10.0,C,MORTGAGE,home_improvement,Not Verified,INDIVIDUAL,0,0.04817813244988975,0.08351009035075085,0.12068340699876202
14000.0,0.1446,481.63,105000.0,10.46,8.0,1.0,9327.0,0.424,23.0,0.0,0.1333320635041571,4.43504,1.0,C,RENT,credit_card,Source Verified,INDIVIDUAL,0,0.13908594895362023,0.132735667158179,0.17369104557691448
15000.0,0.10640000000000001,488.53,60000.0,13.6,10.0,0.0,14903.0,0.764,22.0,2.0,0.24999583340277662,10.3904,5.0,B,MORTGAGE,credit_card,Source Verified,INDIVIDUAL,0,0.10287727317046297,0.11070669210476286,0.11594450762662807
21600.0,0.079,675.87,80000.0,24.33,11.0,0.0,21023.0,0.166,20.0,2.0,0.26999662504218697,4.03878,10.0,A,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.07058861930303947,0.09383027419917747,0.08846693786997045
35000.0,0.1367,1190.62,190000.0,16.0,15.0,0.0,180327.0,0.925,23.0,2.0,0.18420955679180637,14.8,2.0,C,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.13987213026101208,0.13325280685984317,0.1128368945003244
35000.0,0.1114,1148.18,170000.0,12.73,10.0,0.0,44220.0,0.6679999999999999,20.0,1.0,0.20588114187563603,8.503639999999999,1.0,B,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.12052147091106122,0.12101126692283637,0.1125003245368332
5000.0,0.1199,166.05,44000.0,22.12,9.0,0.0,3766.0,0.301,27.0,0.0,0.11363378105043068,6.65812,10.0,B,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.10855190629107225,0.1139341229857569,0.09329399096833535
13000.0,0.24109999999999998,510.78,68000.0,7.91,5.0,0.0,4315.0,0.266,10.0,0.0,0.19117365921089396,2.10406,1.0,F,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.29323443995058424,0.26941016077025665,0.3139786677888706
6000.0,0.1629,211.81,27000.0,17.78,14.0,0.0,7362.0,0.449,30.0,1.0,0.22221399207436762,7.983220000000001,5.0,D,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.30430282057941405,0.2820175701498835,0.3065958712661345
13000.0,0.0789,406.72,67000.0,11.8,17.0,0.0,10490.0,0.5670000000000001,27.0,0.0,0.1940269548215698,6.690600000000001,5.0,A,OWN,credit_card,Not Verified,INDIVIDUAL,0,0.07385952184555061,0.09542888332424732,0.06732056382810021
10000.0,0.1099,327.34,78000.0,12.52,15.0,1.0,22206.0,0.45899999999999996,21.0,4.0,0.12820348457071062,5.74668,9.0,B,MORTGAGE,credit_card,Source Verified,INDIVIDUAL,1,0.08018220628549157,0.09858818592377674,0.09753272468684682
20000.0,0.1099,654.68,53000.0,4.08,5.0,0.0,3090.0,0.24100000000000002,13.0,1.0,0.37735137072885416,0.98328,1.0,B,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.0960371499250426,0.10692303434530577,0.098803069154742
7200.0,0.1398,246.01,50000.0,12.62,5.0,0.0,6948.0,0.731,12.0,,0.14399712005759885,9.225219999999998,6.0,C,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.1194319196058932,0.12035169157628857,0.18327590409951314
